query,extension,sink_file,sink_line
"Code injection","t3monitor_t3monitoring","/t3monitor_t3monitoring/Classes/Domain/TypeConverter/ClientFilterDemandConverter.php","51"
"Path traversal","t3sbs_t3sbootstrap-builder","/t3sbs_t3sbootstrap-builder/Classes/Service/BootswatchPresetService.php","62"
"Path traversal","t3sbs_t3sbootstrap-builder","/t3sbs_t3sbootstrap-builder/Classes/Service/BootswatchPresetService.php","63"
"SQL injection","templavoila_templavoila","/templavoila_templavoila/Classes/Domain/Model/Template.php","365"
"SQL injection","templavoila_templavoila","/templavoila_templavoila/Classes/Service/ApiService.php","1680"
"SQL injection","templavoila_templavoila","/templavoila_templavoila/cm1/index.php","1100"
"SQL injection","templavoila_templavoila","/templavoila_templavoila/cm1/index.php","1115"
"SQL injection","templavoila_templavoila","/templavoila_templavoila/cm1/index.php","1125"
"SQL injection","templavoila_templavoila","/templavoila_templavoila/cm1/index.php","1338"
"Code injection","templavoila_templavoila","/templavoila_templavoila/mod1/index.php","698"
"Server-side request forgery","taketool_sysinfo","/taketool_sysinfo/Classes/Controller/CurlController.php","93"
"Path traversal","taketool_sysinfo","/taketool_sysinfo/Classes/Controller/CurlController.php","115"
"Path traversal","taketool_sysinfo","/taketool_sysinfo/Classes/Controller/CurlController.php","116"
"Path traversal","templavoila_templavoila","/templavoila_templavoila/cm1/index.php","2909"
"Path traversal","templavoila_templavoila","/templavoila_templavoila/mod2/index.php","2526"
"Reflected XSS","templavoila_templavoila","/templavoila_templavoila/cm1/index.php","2682"
"Reflected XSS","templavoila_templavoila","/templavoila_templavoila/cm1/index.php","2797"
"Path traversal","thucke_th-rating","/thucke_th-rating/Classes/Service/ExtensionHelperService.php","649"
"SQL injection","tollwerk_tw-googleanalytics","/tollwerk_tw-googleanalytics/Classes/Controller/GoogleanalyticsController.php","315"
"Unsafe deserialization","tomasnorre_crawler","/tomasnorre_crawler/cli/bootstrap.php","28"
"File inclusion","tomasnorre_crawler","/tomasnorre_crawler/cli/bootstrap.php","83"
"Path traversal","tollwerk_tw-squeezr","/tollwerk_tw-squeezr/Resources/Private/Php/squeezr.php","70"
"Path traversal","tollwerk_tw-squeezr","/tollwerk_tw-squeezr/Resources/Private/Php/squeezr.php","89"
"Path traversal","toujou_mautic-typo3","/toujou_mautic-typo3/Classes/Driver/AssetDriver.php","73"
"Path traversal","toumoro_tm-ml-links","/toumoro_tm-ml-links/Classes/Utility/Links.php","663"
"Reflected XSS","tomasnorre_crawler","/tomasnorre_crawler/Classes/Controller/Backend/BackendModuleStartCrawlingController.php","135"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","146"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","150"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","168"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","169"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","172"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","180"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","184"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","191"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","221"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","222"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Db.php","496"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Filters.php","199"
"SQL injection","tpwd_ke_search","/tpwd_ke_search/Classes/Lib/Filters.php","237"
"Code injection","typo3-canto_canto-fal","/typo3-canto_canto-fal/Classes/Resource/EventListener/GeneratePublicUrlForResourceEventListener.php","32"
"Code injection","ubl_supportchat-stats","/ubl_supportchat-stats/Classes/Controller/StatsController.php","128"
"Reflected XSS","ubl_supportchat","/ubl_supportchat/Classes/Controller/AjaxFrontendController.php","207"
"SQL injection","visol_rs-userimp","/visol_rs-userimp/Classes/Service/UserImporterService.php","632"
"SQL injection","visol_rs-userimp","/visol_rs-userimp/Classes/Service/UserImporterService.php","633"
"SQL injection","visol_rs-userimp","/visol_rs-userimp/Classes/Service/UserImporterService.php","634"
"SQL injection","visol_solrmultilangresults","/visol_solrmultilangresults/Classes/Eid/SearchResultsEid.php","99"
"Path traversal","vinou_vinou-connector","/vinou_vinou-connector/Classes/Controller/OfficeController.php","58"
"Reflected XSS","visol_rs-userimp","/visol_rs-userimp/Classes/Module/UserImporter.php","338"
"Server-side request forgery","w4services_w4_payrexx","/w4services_w4_payrexx/Classes/Controller/Order/PaymentController.php","290"
"Server-side request forgery","waldhacker_typo3-plausibleio","/waldhacker_typo3-plausibleio/Classes/Services/PlausibleService.php","64"
"SQL injection","wapplersystems_meilisearch","/wapplersystems_meilisearch/Classes/Service/Import/Importer/DitaOtImporter.php","169"
"SQL injection","wapplersystems_meilisearch","/wapplersystems_meilisearch/Classes/Service/Import/Importer/DitaOtImporter.php","179"
"Path traversal","wapplersystems_meilisearch","/wapplersystems_meilisearch/Classes/Service/Import/Importer/DitaOtImporter.php","165"
"Path traversal","wapplersystems_proxy","/wapplersystems_proxy/Classes/Http/Request.php","291"
"SQL injection","wapplersystems_zabbix_client","/wapplersystems_zabbix_client/Classes/Operation/Extension/PageSpeedInsights/GetDegradedPageUids.php","105"
"SQL injection","wapplersystems_zabbix_client","/wapplersystems_zabbix_client/Classes/Operation/Extension/PageSpeedInsights/GetDegradedPageUids.php","128"
"SQL injection","wdb_formhandler","/wdb_formhandler/Classes/Finisher/AutoDB.php","178"
"SQL injection","wdb_formhandler","/wdb_formhandler/Classes/Interceptor/IPBlocking.php","102"
"Code injection","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","6311"
"Code injection","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","8920"
"Code injection","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","19234"
"Code injection","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","19236"
"Code injection","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","23124"
"Unsafe deserialization","wdb_formhandler","/wdb_formhandler/Classes/Controller/ModuleController.php","122"
"Unsafe deserialization","wdb_formhandler","/wdb_formhandler/Classes/Controller/ModuleController.php","168"
"Unsafe deserialization","wdb_formhandler","/wdb_formhandler/Classes/Controller/ModuleController.php","209"
"Unsafe deserialization","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","19233"
"File inclusion","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","4294"
"Server-side request forgery","wapplersystems_zabbix_client","/wapplersystems_zabbix_client/Classes/Operation/GetSSLCertificateExpiry.php","73"
"Server-side request forgery","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/include/tcpdf_static.php","978"
"Path traversal","wapplersystems_zabbix_client","/wapplersystems_zabbix_client/Classes/Operation/GetResponseTime.php","86"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/Ajax/RemoveFile.php","56"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/Ajax/RemoveFile.php","65"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/Controller/Form.php","701"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/Controller/Form.php","710"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/Controller/Form.php","802"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/Finisher/StoreUploadedFiles.php","102"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/Finisher/StoreUploadedFiles.php","104"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/Generator/File.php","74"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/PreProcessor/ClearTempFiles.php","93"
"Path traversal","wdb_formhandler","/wdb_formhandler/Classes/PreProcessor/LoadDB.php","185"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/include/tcpdf_static.php","2809"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","6867"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7571"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7594"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7682"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7684"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7688"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7700"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7726"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7761"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7767"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","8042"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","8794"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","9988"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","9992"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","20604"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","20608"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","20627"
"Path traversal","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","21674"
"Reflected XSS","wdb_formhandler","/wdb_formhandler/Classes/Ajax/RemoveFile.php","87"
"Reflected XSS","wdb_formhandler","/wdb_formhandler/Classes/Ajax/Validate.php","86"
"Reflected XSS","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/include/tcpdf_static.php","1155"
"Reflected XSS","wdb_formhandler","/wdb_formhandler/Resources/PHP/tcpdf/tcpdf.php","7644"
"File inclusion","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/langcheck.php","337"
"Server-side request forgery","wdb_typo3-forum","/wdb_typo3-forum/Classes/Controller/AbstractController.php","260"
"Server-side request forgery","wdb_typo3-forum","/wdb_typo3-forum/Classes/Controller/AbstractController.php","264"
"Server-side request forgery","webcoast_nawork-uri","/webcoast_nawork-uri/Classes/Utility/HttpUtility.php","25"
"Path traversal","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/cssgen.php","140"
"Path traversal","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/cssgen.php","228"
"Path traversal","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/example.php","34"
"Path traversal","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/langcheck.php","299"
"Path traversal","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/geshi.php","1561"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/aliased.php","62"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/aliased.php","119"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/cssgen.php","203"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/cssgen.php","415"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/example.php","168"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/langcheck.php","285"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/langcheck.php","287"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/contrib/langwiz.php","808"
"Reflected XSS","wdb_typo3-forum","/wdb_typo3-forum/Resources/Private/Libraries/GeSHi/geshi.php","4774"
"SQL injection","webdevops_metaseo","/webdevops_metaseo/Classes/Utility/DatabaseUtility.php","76"
"Server-side request forgery","webit-de_indexedsearch-updateindex","/webit-de_indexedsearch-updateindex/hooks/class.tx_indexedsearchupdateindex_t3libtcemain_processDatamapClassHook.php","42"
"Server-side request forgery","webprofil_wp-deqar-reports","/webprofil_wp-deqar-reports/Classes/Connector/DeqarConnector.php","90"
"Server-side request forgery","webprofil_wp-deqar-reports","/webprofil_wp-deqar-reports/Classes/Connector/DeqarConnector.php","203"
"Path traversal","webdevops_metaseo","/webdevops_metaseo/Classes/Utility/ConsoleUtility.php","58"
"Reflected XSS","webentwicklerat_openid-connect","/webentwicklerat_openid-connect/Classes/Middleware/AbstractRedirect.php","59"
"Server-side request forgery","wsr_feusersmap","/wsr_feusersmap/Classes/Controller/UsersController.php","131"
"Server-side request forgery","wsr_myleaflet","/wsr_myleaflet/Classes/Controller/AjaxController.php","158"
"Reflected XSS","wolopl_w-query2csv","/wolopl_w-query2csv/Classes/Plugin/Export.php","121"
"SQL injection","xima_xima-typo3-content-planner","/xima_xima-typo3-content-planner/Classes/Domain/Repository/CommentRepository.php","80"
"SQL injection","xima_xima-typo3-content-planner","/xima_xima-typo3-content-planner/Classes/Domain/Repository/CommentRepository.php","277"
"SQL injection","xima_xima-typo3-recordlist","/xima_xima-typo3-recordlist/Classes/Controller/AbstractBackendController.php","991"
"SQL injection","xima_xima-typo3-recordlist","/xima_xima-typo3-recordlist/Classes/Controller/AbstractBackendController.php","994"
"Path traversal","xima_xima-typo3-mailcatcher","/xima_xima-typo3-mailcatcher/Classes/Utility/LogParserUtility.php","237"
"Path traversal","xima_xima-typo3-mailcatcher","/xima_xima-typo3-mailcatcher/Classes/Utility/LogParserUtility.php","280"
